"","genus","species","habit","scheme_1","scheme_2","scheme_3_root","scheme_3_stem","scheme_4_stem","scheme_4_root"
"705","Xerophyllum","Xerophyllum asphodeloides","hemicr",FALSE,"hemicrypt","FALSE","bulb",TRUE,"FALSE"
"706","Xerophyllum","Xerophyllum tenax","hemicr",FALSE,"hemicrypt","FALSE","bulb",TRUE,"FALSE"
"707","Ypsilandra","Ypsilandra alpina","geophyte rhizome",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"708","Ypsilandra","Ypsilandra cavaleriei","geophyte rhizome",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"709","Ypsilandra","Ypsilandra jinpingensis","geophyte rhizome",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"710","Ypsilandra","Ypsilandra kansuensis","geophyte rhizome",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"711","Ypsilandra","Ypsilandra thibetica","geophyte rhizome",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"712","Ypsilandra","Ypsilandra yunnanensis","geophyte rhizome",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"713","Zigadenus","Zigadenus glaberrimus","geophyte rhizome",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"714","Smilax","Smilax aberrans","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"715","Smilax","Smilax aculeatissima","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"716","Smilax","Smilax amamiana",NA,FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"717","Smilax","Smilax amblyobasis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"718","Smilax","Smilax ampla","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"719","Smilax","Smilax anceps","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"720","Smilax","Smilax anguina","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"721","Smilax","Smilax annulata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"722","Smilax","Smilax aquifolium","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"723","Smilax","Smilax arisanensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"724","Smilax","Smilax aristolochiifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"725","Smilax","Smilax aspera","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"726","Smilax","Smilax aspericaulis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"727","Smilax","Smilax assumptionis","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"728","Smilax","Smilax astrosperma","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"729","Smilax","Smilax auriculata","geophyte bulb hel.",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"730","Smilax","Smilax australis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"731","Smilax","Smilax austrozhejiangensis","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"732","Smilax","Smilax azorica","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"733","Smilax","Smilax bapouensis","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"734","Smilax","Smilax basilata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"735","Smilax","Smilax bauhinioides","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"736","Smilax","Smilax bella","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"737","Smilax","Smilax biflora","geophyte rhizome",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"738","Smilax","Smilax biltmoreana","cl. hemicr",FALSE,"hemicrypt","FALSE","rhizome",TRUE,"FALSE"
"739","Smilax","Smilax binchuanensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"740","Smilax","Smilax biumbellata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"741","Smilax","Smilax blumei","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"742","Smilax","Smilax bockii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"743","Smilax","Smilax bona-nox","geophyte bulb hel.",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"744","Smilax","Smilax borneensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"745","Smilax","Smilax bracteata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"746","Smilax","Smilax brasiliensis","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"747","Smilax","Smilax californica","hydrogeophyte tuber",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"748","Smilax","Smilax calophylla","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"749","Smilax","Smilax cambodiana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"750","Smilax","Smilax campestris","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"751","Smilax","Smilax canariensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"752","Smilax","Smilax canellifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"753","Smilax","Smilax celebica","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"754","Smilax","Smilax chapaensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"755","Smilax","Smilax china","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"756","Smilax","Smilax chinensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"757","Smilax","Smilax chingii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"758","Smilax","Smilax cinnamomea","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"759","Smilax","Smilax cissoides","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"760","Smilax","Smilax cocculoides","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"761","Smilax","Smilax cognata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"762","Smilax","Smilax compta","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"763","Smilax","Smilax corbularia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"764","Smilax","Smilax cordato-ovata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"765","Smilax","Smilax cordifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"766","Smilax","Smilax coriacea","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"767","Smilax","Smilax cristalensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"768","Smilax","Smilax cuprea","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"769","Smilax","Smilax cuspidata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"770","Smilax","Smilax darrisii","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"771","Smilax","Smilax davidiana","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"772","Smilax","Smilax densibarbata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"773","Smilax","Smilax discotis","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"774","Smilax","Smilax domingensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"775","Smilax","Smilax ecirrhata","cl. hemicr",FALSE,"hemicrypt","FALSE","rhizome",TRUE,"FALSE"
"776","Smilax","Smilax elastica","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"777","Smilax","Smilax elegans","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"778","Smilax","Smilax elegantissima","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"779","Smilax","Smilax elmeri","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"780","Smilax","Smilax elongatoumbellata","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"781","Smilax","Smilax emeiensis","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"782","Smilax","Smilax erecta","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"783","Smilax","Smilax excelsa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"784","Smilax","Smilax extensa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"785","Smilax","Smilax ferox","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"786","Smilax","Smilax flavicaulis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"787","Smilax","Smilax fluminensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"788","Smilax","Smilax fooningensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"789","Smilax","Smilax fortunensis",NA,FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"790","Smilax","Smilax fui",NA,FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"791","Smilax","Smilax gagnepainii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"792","Smilax","Smilax gaudichaudiana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"793","Smilax","Smilax gigantea","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"794","Smilax","Smilax gigantocarpa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"795","Smilax","Smilax glabra","tuber geophyte cl.",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"796","Smilax","Smilax glauca","geophyte bulb hel.",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"797","Smilax","Smilax glaucochina","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"798","Smilax","Smilax glyciphylla","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"799","Smilax","Smilax goyazana","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"800","Smilax","Smilax gracilior","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"801","Smilax","Smilax griffithii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"802","Smilax","Smilax guianensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"803","Smilax","Smilax guiyangensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"804","Smilax","Smilax havanensis","hydrogeophyte tuber",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"805","Smilax","Smilax hayatae","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"806","Smilax","Smilax hemsleyana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"807","Smilax","Smilax herbacea","cl. hemicr",FALSE,"hemicrypt","FALSE","rhizome",TRUE,"FALSE"
"808","Smilax","Smilax hilariana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"809","Smilax","Smilax hirtellicaulis",NA,FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"810","Smilax","Smilax horridiramula","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"811","Smilax","Smilax hugeri","hydrogeophyte tuber",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"812","Smilax","Smilax hypoglauca","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"813","Smilax","Smilax ilicifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"814","Smilax","Smilax illinoensis","cl. hemicr",FALSE,"hemicrypt","FALSE","rhizome",TRUE,"FALSE"
"815","Smilax","Smilax indosinica","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"816","Smilax","Smilax inversa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"817","Smilax","Smilax irrorata","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"818","Smilax","Smilax jamesii","hydrogeophyte tuber",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"819","Smilax","Smilax japicanga","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"820","Smilax","Smilax javensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"821","Smilax","Smilax kaniensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"822","Smilax","Smilax keyensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"823","Smilax","Smilax kingii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"824","Smilax","Smilax klotzschii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"825","Smilax","Smilax korthalsii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"826","Smilax","Smilax kwangsiensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"827","Smilax","Smilax lanceifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"828","Smilax","Smilax lappacea","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"829","Smilax","Smilax larvata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"830","Smilax","Smilax lasioneura","cl. hemicr",FALSE,"hemicrypt","FALSE","rhizome",TRUE,"FALSE"
"831","Smilax","Smilax laurifolia","hydrogeophyte tuber",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"832","Smilax","Smilax lebrunii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"833","Smilax","Smilax leucophylla","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"834","Smilax","Smilax ligneoriparia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"835","Smilax","Smilax ligustrifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"836","Smilax","Smilax loheri","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"837","Smilax","Smilax longiflora","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"838","Smilax","Smilax longifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"839","Smilax","Smilax lucida","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"840","Smilax","Smilax luei","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"841","Smilax","Smilax lunglingensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"842","Smilax","Smilax lushuiensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"843","Smilax","Smilax lutescens","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"844","Smilax","Smilax luzonensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"845","Smilax","Smilax macrocarpa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"846","Smilax","Smilax magnifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"847","Smilax","Smilax mairei","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"848","Smilax","Smilax malipoensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"849","Smilax","Smilax maritima","hydrogeophyte tuber",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"850","Smilax","Smilax maypurensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"851","Smilax","Smilax megacarpa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"852","Smilax","Smilax megalantha","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"853","Smilax","Smilax melanocarpa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"854","Smilax","Smilax melastomifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"855","Smilax","Smilax menispermoidea","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"856","Smilax","Smilax micrandra","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"857","Smilax","Smilax micrantha","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"858","Smilax","Smilax microchina","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"859","Smilax","Smilax microdontus",NA,FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"860","Smilax","Smilax microphylla","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"861","Smilax","Smilax minarum","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"862","Smilax","Smilax minutiflora","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"863","Smilax","Smilax modesta","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"864","Smilax","Smilax mollis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"865","Smilax","Smilax moranensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"866","Smilax","Smilax munita","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"867","Smilax","Smilax muscosa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"868","Smilax","Smilax myosotiflora","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"869","Smilax","Smilax myrtillus","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"870","Smilax","Smilax nageliana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"871","Smilax","Smilax nana","cham nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"872","Smilax","Smilax nantoensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"873","Smilax","Smilax neocaledonica","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"874","Smilax","Smilax neocyclophylla","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"875","Smilax","Smilax nervomarginata","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"876","Smilax","Smilax nigrescens","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"877","Smilax","Smilax nipponica","ther",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"878","Smilax","Smilax nova-guineensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"879","Smilax","Smilax obliquata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"880","Smilax","Smilax oblongata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"881","Smilax","Smilax oblongifolia","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"882","Smilax","Smilax ocreata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"883","Smilax","Smilax odoratissima","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"884","Smilax","Smilax officinalis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"885","Smilax","Smilax orbiculata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"886","Smilax","Smilax ornata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"887","Smilax","Smilax orthoptera","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"888","Smilax","Smilax outanscianensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"889","Smilax","Smilax ovalifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"890","Smilax","Smilax ovatolanceolata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"891","Smilax","Smilax pachysandroides","cham nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"892","Smilax","Smilax paniculata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"893","Smilax","Smilax papuana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"894","Smilax","Smilax perfoliata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"895","Smilax","Smilax pertenuis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"896","Smilax","Smilax petelotii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"897","Smilax","Smilax pilcomayensis","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"898","Smilax","Smilax pilosa",NA,FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"899","Smilax","Smilax pinfaensis","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"900","Smilax","Smilax plurifurcata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"901","Smilax","Smilax poilanei","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"902","Smilax","Smilax polyacantha","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"903","Smilax","Smilax polyandra","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"904","Smilax","Smilax polyantha","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"905","Smilax","Smilax polycolea","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"906","Smilax","Smilax populnea","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"907","Smilax","Smilax pottingeri","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"908","Smilax","Smilax pseudochina","cl. hemicr",FALSE,"hemicrypt","FALSE","rhizome",TRUE,"FALSE"
"909","Smilax","Smilax pulverulenta","cl. hemicr",FALSE,"hemicrypt","FALSE","rhizome",TRUE,"FALSE"
"910","Smilax","Smilax pumila","hydrogeophyte tuber",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"911","Smilax","Smilax purhampuy","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"912","Smilax","Smilax purpurata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"913","Smilax","Smilax pygmaea","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"914","Smilax","Smilax quadrata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"915","Smilax","Smilax quadrumbellata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"916","Smilax","Smilax quinquenervia","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"917","Smilax","Smilax remotinervis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"918","Smilax","Smilax retroflexa","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"919","Smilax","Smilax riparia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"920","Smilax","Smilax rotundifolia","hydrogeophyte tuber",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"921","Smilax","Smilax roxburghiana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"922","Smilax","Smilax rubromarginata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"923","Smilax","Smilax rufescens","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"924","Smilax","Smilax ruiziana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"925","Smilax","Smilax salicifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"926","Smilax","Smilax sanguinea","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"927","Smilax","Smilax santaremensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"928","Smilax","Smilax saulensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"929","Smilax","Smilax schomburgkiana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"930","Smilax","Smilax scobinicaulis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"931","Smilax","Smilax sebeana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"932","Smilax","Smilax seisuiensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"933","Smilax","Smilax septemnervia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"934","Smilax","Smilax setiramula","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"935","Smilax","Smilax setosa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"936","Smilax","Smilax sieboldii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"937","Smilax","Smilax silverstonei",NA,FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"938","Smilax","Smilax sinclairii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"939","Smilax","Smilax siphilitica","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"940","Smilax","Smilax solanifolia","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"941","Smilax","Smilax spicata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"942","Smilax","Smilax spinosa","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"943","Smilax","Smilax spissa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"944","Smilax","Smilax spruceana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"945","Smilax","Smilax stans","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"946","Smilax","Smilax stenophylla","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"947","Smilax","Smilax subinermis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"948","Smilax","Smilax subpubescens","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"949","Smilax","Smilax subsessiliflora","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"950","Smilax","Smilax sumatrensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"951","Smilax","Smilax synandra","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"952","Smilax","Smilax talbotiana","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"953","Smilax","Smilax tamnoides","tuber geophyte",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"954","Smilax","Smilax tetraptera","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
